"Kód okresu";"Názov okresu";"Pohlavie";"Ekonomické vekové skupiny";"Vzdelanie";"abs."
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);13
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;3445
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;6742
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;2076
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);5
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);1537
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);178
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);189
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);1
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);1288
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";8113
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";663
SK0321;Okres Banská Bystrica;muž;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;92
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);dôverné;15
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);nezistené;252
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);11
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;43
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;366
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);3
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);134
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;2232
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;204
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);23
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;497
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;1564
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;249
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);283
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);74
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);118
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);3
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);63
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";2153
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";218
SK0321;Okres Banská Bystrica;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;3
SK0321;Okres Banská Bystrica;žena;predproduktívny vek (0-14 rokov);dôverné;1
SK0321;Okres Banská Bystrica;žena;predproduktívny vek (0-14 rokov);nezistené;43
SK0321;Okres Banská Bystrica;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;2101
SK0321;Okres Banská Bystrica;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 2. stupeň základnej školy;1
SK0321;Okres Banská Bystrica;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;5341
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);dôverné;73
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);nezistené;1179
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);25
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;318
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;2643
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);27
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);436
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;3214
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;556
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);10
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;1858
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;7698
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;2873
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);2
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);1278
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);437
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);461
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);3
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);1804
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";10963
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";785
SK0321;Okres Banská Bystrica;žena;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;78
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);dôverné;16
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);nezistené;367
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);18
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;146
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;1743
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);466
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;2123
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;419
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);28
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;428
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;2990
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;953
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);405
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);219
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);176
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);3
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);61
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";1848
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";183
SK0321;Okres Banská Bystrica;žena;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;13
SK0322;Okres Banská Štiavnica;muž;predproduktívny vek (0-14 rokov);nezistené;12
SK0322;Okres Banská Štiavnica;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;337
SK0322;Okres Banská Štiavnica;muž;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;773
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);dôverné;63
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);nezistené;198
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;140
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;531
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);11
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);117
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;1203
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;158
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);3
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;465
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;1024
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;269
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);1
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);224
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);23
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);31
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);129
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";686
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";65
SK0322;Okres Banská Štiavnica;muž;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;11
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);dôverné;40
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);nezistené;24
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;11
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;117
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);27
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;374
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;28
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;63
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;180
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;27
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);27
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);9
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);12
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);15
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";144
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";14
SK0322;Okres Banská Štiavnica;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;2
SK0322;Okres Banská Štiavnica;žena;predproduktívny vek (0-14 rokov);nezistené;9
SK0322;Okres Banská Štiavnica;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;363
SK0322;Okres Banská Štiavnica;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;780
SK0322;Okres Banská Štiavnica;žena;produktívny vek (15-64 rokov);dôverné;63
SK0322;Okres Banská Štiavnica;žena;produktívny vek (15-64 rokov);nezistené;138
SK0322;Okres Banská Štiavnica;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);3
SK0322;Okres Banská Štiavnica;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;122
